program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
CookSeeZulegerTACAS2013Fig7a,1,openrouter,openai/gpt-5-mini,2026-03-15T15:32:16.141082,2026-03-15T15:32:33.497863,17.356781,"vars=['x', 'y', 'd', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - 1), ReLU(x - 1)]","[ReLU(y - 1), ReLU(x - 1)]",NO,"{
  ""d"": 0,
  ""x"": 0,
  ""y"": 0,
  ""z"": 1
}",2789,
CookSeeZulegerTACAS2013Fig7a,2,openrouter,openai/gpt-5-mini,2026-03-15T15:32:37.333238,2026-03-15T15:32:57.973942,20.640704,"vars=['x', 'y', 'd', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,3678,
CookSeeZulegerTACAS2013Fig7b,1,openrouter,openai/gpt-5-mini,2026-03-15T15:33:02.098575,2026-03-15T15:33:30.693127,28.594552,"vars=['x', 'y', 'z', 'a', 'b', 'c', 'd'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(z), ReLU(x)]","[ReLU(y), ReLU(z), ReLU(x)]",YES,,3459,
CookSeeZulegerTACAS2013Fig8amodified,1,openrouter,openai/gpt-5-mini,2026-03-15T15:33:34.497712,2026-03-15T15:33:42.290781,7.793069,"vars=['k', 'x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - k) + ReLU(k - x)],[ReLU(x - k) + ReLU(k - x)],YES,,2095,
CookSeeZulegerTACAS2013Fig8a,1,openrouter,openai/gpt-5-mini,2026-03-15T15:33:45.534838,2026-03-15T15:33:53.751179,8.216341,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x) + ReLU(-x)],[ReLU(x) + ReLU(-x)],YES,,2003,
CookSeeZulegerTACAS2013Fig8b,1,openrouter,openai/gpt-5-mini,2026-03-15T15:33:57.281982,2026-03-15T15:34:11.075420,13.793438,"vars=['x', 'm'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - m), ReLU(m - x)]","[ReLU(x - m), ReLU(m - x)]",YES,,2430,
GopanRepsCAV2006Fig1a,1,openrouter,openai/gpt-5-mini,2026-03-15T15:34:15.285367,2026-03-15T15:34:35.505669,20.220302,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(51 - x), ReLU(y + 1)]","[ReLU(51 - x), ReLU(y + 1)]",YES,,2771,
HarrisLalNoriRajamaniSAS2010Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T15:34:38.788357,2026-03-15T15:35:18.292128,39.503771,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4272,
HarrisLalNoriRajamaniSAS2010Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T15:35:24.389544,2026-03-15T15:36:03.050895,38.661351,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4794,
HarrisLalNoriRajamaniSAS2010Fig1,3,openrouter,openai/gpt-5-mini,2026-03-15T15:36:07.430839,2026-03-15T15:36:47.755520,40.324681,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",5351,
HarrisLalNoriRajamaniSAS2010Fig1,4,openrouter,openai/gpt-5-mini,2026-03-15T15:36:52.493932,2026-03-15T15:38:34.898103,102.404171,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",7969,
HarrisLalNoriRajamaniSAS2010Fig1,5,openrouter,openai/gpt-5-mini,2026-03-15T15:38:41.360930,2026-03-15T15:39:06.272277,24.911347,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",3849,
HarrisLalNoriRajamaniSAS2010Fig1,6,openrouter,openai/gpt-5-mini,2026-03-15T15:39:10.813267,2026-03-15T15:39:40.099214,29.285947,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4196,
HarrisLalNoriRajamaniSAS2010Fig1,7,openrouter,openai/gpt-5-mini,2026-03-15T15:39:46.762863,2026-03-15T15:40:09.693923,22.93106,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4029,
HarrisLalNoriRajamaniSAS2010Fig1,8,openrouter,openai/gpt-5-mini,2026-03-15T15:40:14.145891,2026-03-15T15:41:09.804625,55.658734,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(z), ReLU(x), ReLU(y)]","[ReLU(z), ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",5312,
HarrisLalNoriRajamaniSAS2010Fig1,9,openrouter,openai/gpt-5-mini,2026-03-15T15:41:14.342929,2026-03-15T15:41:38.488403,24.145474,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4075,
HarrisLalNoriRajamaniSAS2010Fig1,10,openrouter,openai/gpt-5-mini,2026-03-15T15:41:42.986914,2026-03-15T15:42:21.368464,38.38155,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4640,
HarrisLalNoriRajamaniSAS2010Fig3,1,openrouter,openai/gpt-5-mini,2026-03-15T15:42:25.685586,2026-03-15T15:42:33.638133,7.952547,"vars=['x', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1841,
HeizmannHoenickeLeikePodelskiATVA2013Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T15:42:37.225773,2026-03-15T15:42:50.758385,13.532612,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2032,
HeizmannHoenickeLeikePodelskiATVA2013Fig4,1,openrouter,openai/gpt-5-mini,2026-03-15T15:42:53.987358,2026-03-15T15:43:02.204956,8.217598,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - 23)],[ReLU(x - 23)],NO,"{
  ""x"": 23
}",1760,
HeizmannHoenickeLeikePodelskiATVA2013Fig4,2,openrouter,openai/gpt-5-mini,2026-03-15T15:43:05.819419,2026-03-15T15:43:24.418221,18.598802,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 23), ReLU(x - 22)]","[ReLU(x - 23), ReLU(x - 22)]",YES,,2805,
HeizmannHoenickeLeikePodelskiATVA2013Fig5,1,openrouter,openai/gpt-5-mini,2026-03-15T15:43:28.037317,2026-03-15T15:43:49.257544,21.220227,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],YES,,2714,
HeizmannHoenickeLeikePodelskiATVA2013Fig6,1,openrouter,openai/gpt-5-mini,2026-03-15T15:43:52.534274,2026-03-15T15:44:52.326691,59.792417,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - z), ReLU(x + 1)]","[ReLU(y - z), ReLU(x + 1)]",YES,,5318,
KroeningSharyginaTsitovichWintersteigerCAV2010Ex,1,openrouter,openai/gpt-5-mini,2026-03-15T15:44:56.034160,2026-03-15T15:45:04.719104,8.684944,"vars=['i', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(255 - i)],[ReLU(255 - i)],YES,,1856,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T15:45:08.668889,2026-03-15T15:46:26.924919,78.25603,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(255 - x)],[ReLU(255 - x)],NO,"{
  ""x"": 1
}",6301,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T15:46:30.347755,2026-03-15T15:47:55.784076,85.436321,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(255 - x), ReLU(1 - x)]","[ReLU(255 - x), ReLU(1 - x)]",NO,"{
  ""x"": 3
}",7683,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,3,openrouter,openai/gpt-5-mini,2026-03-15T15:47:59.345335,2026-03-15T15:49:46.926975,107.58164,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(255 - 1*x), ReLU(1*x)]","[ReLU(255 - 1*x), ReLU(1*x)]",NO,"{
  ""x"": 253
}",9680,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,4,openrouter,openai/gpt-5-mini,2026-03-15T15:49:50.631675,2026-03-15T15:51:06.313555,75.68188,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(255 - x)]","[ReLU(x), ReLU(255 - x)]",NO,"{
  ""x"": 254
}",7471,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,5,openrouter,openai/gpt-5-mini,2026-03-15T15:51:12.595129,2026-03-15T15:52:12.440243,59.845114,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(255 - x), ReLU(x - 254)]","[ReLU(255 - x), ReLU(x - 254)]",NO,"{
  ""x"": 253
}",6336,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,6,openrouter,openai/gpt-5-mini,2026-03-15T15:52:17.390996,2026-03-15T15:53:59.156852,101.765856,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(255 - x)]","[ReLU(x), ReLU(255 - x)]",NO,"{
  ""x"": 254
}",9330,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,7,openrouter,openai/gpt-5-mini,2026-03-15T15:54:03.385923,2026-03-15T15:56:08.127501,124.741578,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(254 - x) - ReLU(253 - x) + ReLU(252 - x) - ReLU(251 - x) + ReLU(250 - x) - ReLU(249 - x) + ReLU(248 - x) - ReLU(247 - x) + ReLU(246 - x) - ReLU(245 - x) + ReLU(244 - x) - ReLU(243 - x) + ReLU(242 - x) - ReLU(241 - x) + ReLU(240 - x) - ReLU(239 - x) + ReLU(238 - x) - ReLU(237 - x) + ReLU(236 - x) - ReLU(235 - x) + ReLU(234 - x) - ReLU(233 - x) + ReLU(232 - x) - ReLU(231 - x) + ReLU(230 - x) - ReLU(229 - x) + ReLU(228 - x) - ReLU(227 - x) + ReLU(226 - x) - ReLU(225 - x) + ReLU(224 - x) - ReL,"[ReLU(254 - x) - ReLU(253 - x) + ReLU(252 - x) - ReLU(251 - x) + ReLU(250 - x) - ReLU(249 - x) + ReLU(248 - x) - ReLU(247 - x) + ReLU(246 - x) - ReLU(245 - x) + ReLU(244 - x) - ReLU(243 - x) + ReLU(242 - x) - ReLU(241 - x) + ReLU(240 - x) - ReLU(239 - x) + ReLU(238 - x) - ReLU(237 - x) + ReLU(236 - x) - ReLU(235 - x) + ReLU(234 - x) - ReLU(233 - x) + ReLU(232 - x) - ReLU(231 - x) + ReLU(230 - x) - ReLU(229 - x) + ReLU(228 - x) - ReLU(227 - x) + ReLU(226 - x) - ReLU(225 - x) + ReLU(224 - x) - ReLU(223 - x) + ReLU(222 - x) - ReLU(221 - x) + ReLU(220 - x) - ReLU(219 - x) + ReLU(218 - x) - ReLU(217 - x) + ReLU(216 - x) - ReLU(215 - x) + ReLU(214 - x) - ReLU(213 - x) + ReLU(212 - x) - ReLU(211 - x) + ReLU(210 - x) - ReLU(209 - x) + ReLU(208 - x) - ReLU(207 - x) + ReLU(206 - x) - ReLU(205 - x) + ReLU(204 - x) - ReLU(203 - x) + ReLU(202 - x) - ReLU(201 - x) + ReLU(200 - x) - ReLU(199 - x) + ReLU(198 - x) - ReLU(197 - x) + ReLU(196 - x) - ReLU(195 - x) + ReLU(194 - x) - ReLU(193 - x) + ReLU(192 - x) - ReLU(191 - x) + ReLU(190 - x) - ReLU(189 - x) + ReLU(188 - x) - ReLU(187 - x) + ReLU(186 - x) - ReLU(185 - x) + ReLU(184 - x) - ReLU(183 - x) + ReLU(182 - x) - ReLU(181 - x) + ReLU(180 - x) - ReLU(179 - x) + ReLU(178 - x) - ReLU(177 - x) + ReLU(176 - x) - ReLU(175 - x) + ReLU(174 - x) - ReLU(173 - x) + ReLU(172 - x) - ReLU(171 - x) + ReLU(170 - x) - ReLU(169 - x) + ReLU(168 - x) - ReLU(167 - x) + ReLU(166 - x) - ReLU(165 - x) + ReLU(164 - x) - ReLU(163 - x) + ReLU(162 - x) - ReLU(161 - x) + ReLU(160 - x) - ReLU(159 - x) + ReLU(158 - x) - ReLU(157 - x) + ReLU(156 - x) - ReLU(155 - x) + ReLU(154 - x) - ReLU(153 - x) + ReLU(152 - x) - ReLU(151 - x) + ReLU(150 - x) - ReLU(149 - x) + ReLU(148 - x) - ReLU(147 - x) + ReLU(146 - x) - ReLU(145 - x) + ReLU(144 - x) - ReLU(143 - x) + ReLU(142 - x) - ReLU(141 - x) + ReLU(140 - x) - ReLU(139 - x) + ReLU(138 - x) - ReLU(137 - x) + ReLU(136 - x) - ReLU(135 - x) + ReLU(134 - x) - ReLU(133 - x) + ReLU(132 - x) - ReLU(131 - x) + ReLU(130 - x) - ReLU(129 - x) + ReLU(128 - x) - ReLU(127 - x) + ReLU(126 - x) - ReLU(125 - x) + ReLU(124 - x) - ReLU(123 - x) + ReLU(122 - x) - ReLU(121 - x) + ReLU(120 - x) - ReLU(119 - x) + ReLU(118 - x) - ReLU(117 - x) + ReLU(116 - x) - ReLU(115 - x) + ReLU(114 - x) - ReLU(113 - x) + ReLU(112 - x) - ReLU(111 - x) + ReLU(110 - x) - ReLU(109 - x) + ReLU(108 - x) - ReLU(107 - x) + ReLU(106 - x) - ReLU(105 - x) + ReLU(104 - x) - ReLU(103 - x) + ReLU(102 - x) - ReLU(101 - x) + ReLU(100 - x) - ReLU(99 - x) + ReLU(98 - x) - ReLU(97 - x) + ReLU(96 - x) - ReLU(95 - x) + ReLU(94 - x) - ReLU(93 - x) + ReLU(92 - x) - ReLU(91 - x) + ReLU(90 - x) - ReLU(89 - x) + ReLU(88 - x) - ReLU(87 - x) + ReLU(86 - x) - ReLU(85 - x) + ReLU(84 - x) - ReLU(83 - x) + ReLU(82 - x) - ReLU(81 - x) + ReLU(80 - x) - ReLU(79 - x) + ReLU(78 - x) - ReLU(77 - x) + ReLU(76 - x) - ReLU(75 - x) + ReLU(74 - x) - ReLU(73 - x) + ReLU(72 - x) - ReLU(71 - x) + ReLU(70 - x) - ReLU(69 - x) + ReLU(68 - x) - ReLU(67 - x) + ReLU(66 - x) - ReLU(65 - x) + ReLU(64 - x) - ReLU(63 - x) + ReLU(62 - x) - ReLU(61 - x) + ReLU(60 - x) - ReLU(59 - x) + ReLU(58 - x) - ReLU(57 - x) + ReLU(56 - x) - ReLU(55 - x) + ReLU(54 - x) - ReLU(53 - x) + ReLU(52 - x) - ReLU(51 - x) + ReLU(50 - x) - ReLU(49 - x) + ReLU(48 - x) - ReLU(47 - x) + ReLU(46 - x) - ReLU(45 - x) + ReLU(44 - x) - ReLU(43 - x) + ReLU(42 - x) - ReLU(41 - x) + ReLU(40 - x) - ReLU(39 - x) + ReLU(38 - x) - ReLU(37 - x) + ReLU(36 - x) - ReLU(35 - x) + ReLU(34 - x) - ReLU(33 - x) + ReLU(32 - x) - ReLU(31 - x) + ReLU(30 - x) - ReLU(29 - x) + ReLU(28 - x) - ReLU(27 - x) + ReLU(26 - x) - ReLU(25 - x) + ReLU(24 - x) - ReLU(23 - x) + ReLU(22 - x) - ReLU(21 - x) + ReLU(20 - x) - ReLU(19 - x) + ReLU(18 - x) - ReLU(17 - x) + ReLU(16 - x) - ReLU(15 - x) + ReLU(14 - x) - ReLU(13 - x) + ReLU(12 - x) - ReLU(11 - x) + ReLU(10 - x) - ReLU(9 - x) + ReLU(8 - x) - ReLU(7 - x) + ReLU(6 - x) - ReLU(5 - x) + ReLU(4 - x) - ReLU(3 - x) + ReLU(2 - x) - ReLU(1 - x), ReLU(x)]",NO,"{
  ""x"": 0
}",9762,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,8,openrouter,openai/gpt-5-mini,2026-03-15T15:56:14.673341,2026-03-15T15:58:10.440222,115.766881,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(255 - x), ReLU(1 - x)]","[ReLU(255 - x), ReLU(1 - x)]",NO,"{
  ""x"": 3
}",12269,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,9,openrouter,openai/gpt-5-mini,2026-03-15T15:58:19.441579,2026-03-15T15:59:20.183563,60.741984,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(254 - 2*x)],[ReLU(254 - 2*x)],NO,"{
  ""x"": 129
}",5859,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,10,openrouter,openai/gpt-5-mini,2026-03-15T15:59:24.733751,2026-03-15T16:00:28.349685,63.615934,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(255 - x), ReLU(x)]","[ReLU(255 - x), ReLU(x)]",NO,"{
  ""x"": 253
}",6413,
LarrazOliverasRodriguezCarbonellRubioFMCAD2013Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:00:32.280979,2026-03-15T16:02:35.979041,123.698062,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+z+20001)],[ReLU(x+z+20001)],NO,"{
  ""x"": 1,
  ""y"": 10001,
  ""z"": 2
}",11150,
LarrazOliverasRodriguezCarbonellRubioFMCAD2013Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T16:02:41.333056,2026-03-15T16:03:50.628275,69.295219,"vars=['x', 'y', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(z), ReLU(x + 1)]","[ReLU(z), ReLU(x + 1)]",YES,,6588,
LeikeHeizmannTACAS2014Ex1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:03:55.455710,2026-03-15T16:04:06.445798,10.990088,"vars=['q', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(q)],[ReLU(q)],YES,,1950,
LeikeHeizmannTACAS2014Ex9,1,openrouter,openai/gpt-5-mini,2026-03-15T16:04:10.591096,2026-03-15T16:04:29.913126,19.32203,"vars=['p', 'q'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(p), ReLU(q)]","[ReLU(p), ReLU(q)]",YES,,2514,
LeikeHeizmannWST2014Ex9,1,openrouter,openai/gpt-5-mini,2026-03-15T16:04:33.889285,2026-03-15T16:04:41.549108,7.659823,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1913,
PodelskiRybalchenkoLICS2004Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:04:45.583255,2026-03-15T16:05:07.948508,22.365253,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x + 1)]","[ReLU(x - 1), ReLU(x + 1)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3144,
PodelskiRybalchenkoLICS2004Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T16:05:11.985655,2026-03-15T16:05:22.352956,10.367301,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0,
  ""y"": 0
}",2347,
PodelskiRybalchenkoLICS2004Fig1,3,openrouter,openai/gpt-5-mini,2026-03-15T16:05:26.334125,2026-03-15T16:05:52.762332,26.428207,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3399,
PodelskiRybalchenkoLICS2004Fig1,4,openrouter,openai/gpt-5-mini,2026-03-15T16:05:56.964957,2026-03-15T16:07:05.431669,68.466712,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(1 + x - y)]","[ReLU(x), ReLU(1 + x - y)]",YES,,6422,
PodelskiRybalchenkoTACAS2011Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:07:09.143733,2026-03-15T16:07:18.447797,9.304064,"vars=['y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*y + 1)],[ReLU(1*y + 1)],YES,,2101,
PodelskiRybalchenkoTACAS2011Fig2,1,openrouter,openai/gpt-5-mini,2026-03-15T16:07:21.766632,2026-03-15T16:07:40.611337,18.844705,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1)],[ReLU(1*x + 1)],NO,"{
  ""x"": 0,
  ""y"": 0
}",2640,
PodelskiRybalchenkoTACAS2011Fig2,2,openrouter,openai/gpt-5-mini,2026-03-15T16:07:44.279334,2026-03-15T16:08:09.209314,24.92998,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(x - y)]","[ReLU(x + 1), ReLU(x - y)]",YES,,3341,
PodelskiRybalchenkoTACAS2011Fig4,1,openrouter,openai/gpt-5-mini,2026-03-15T16:08:13.484175,2026-03-15T16:08:25.663333,12.179158,"vars=['x', 'y', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",YES,,2220,
UrbanWST2013Fig2modified1000,1,openrouter,openai/gpt-5-mini,2026-03-15T16:08:30.157880,2026-03-15T16:08:47.745282,17.587402,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - x), ReLU(y - 1)]","[ReLU(10 - x), ReLU(y - 1)]",YES,,2538,
UrbanWST2013Fig2,1,openrouter,openai/gpt-5-mini,2026-03-15T16:08:52.618517,2026-03-15T16:09:17.265520,24.647003,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - x), ReLU(y - 1)]","[ReLU(10 - x), ReLU(y - 1)]",YES,,3110,
UrbanMineESOP2014Fig3,1,openrouter,openai/gpt-5-mini,2026-03-15T16:09:21.244171,2026-03-15T16:11:04.614850,103.370679,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(-1*x), ReLU(y-1)]","[ReLU(x), ReLU(-1*x), ReLU(y-1)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 1,
  ""x"": 0,
  ""y"": 0
}",8405,
UrbanMineESOP2014Fig3,2,openrouter,openai/gpt-5-mini,2026-03-15T16:11:08.585561,2026-03-15T16:11:35.607244,27.021683,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",4454,
UrbanMineESOP2014Fig3,3,openrouter,openai/gpt-5-mini,2026-03-15T16:11:40.611206,2026-03-15T16:13:36.527613,115.916407,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",11056,
UrbanMineESOP2014Fig3,4,openrouter,openai/gpt-5-mini,2026-03-15T16:13:40.204179,2026-03-15T16:15:24.838341,104.634162,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x)+ReLU(-x), ReLU(y)]","[ReLU(x)+ReLU(-x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",9180,
UrbanMineESOP2014Fig3,5,openrouter,openai/gpt-5-mini,2026-03-15T16:15:28.815453,2026-03-15T16:15:49.938500,21.123047,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",3542,
UrbanMineESOP2014Fig3,6,openrouter,openai/gpt-5-mini,2026-03-15T16:15:53.896366,2026-03-15T16:17:39.277091,105.380725,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x-1), ReLU(y-1)]","[ReLU(x-1), ReLU(y-1)]",NO,"{
  ""a"": 1,
  ""b"": 0,
  ""c"": 0,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",9684,
