program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
HarrisLalNoriRajamaniSAS2010Fig1,5,openrouter,openai/gpt-5-mini,2026-03-15T09:57:30.542510,2026-03-15T09:57:50.733946,20.191436,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",3593,
HarrisLalNoriRajamaniSAS2010Fig1,6,openrouter,openai/gpt-5-mini,2026-03-15T09:57:55.051062,2026-03-15T09:58:21.095372,26.04431,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",4084,
HarrisLalNoriRajamaniSAS2010Fig1,7,openrouter,openai/gpt-5-mini,2026-03-15T09:58:25.675855,2026-03-15T09:58:56.060084,30.384229,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y) + ReLU(z - k)]","[ReLU(x), ReLU(y) + ReLU(z - k)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 1,
  ""k"": 3
}",4696,
HarrisLalNoriRajamaniSAS2010Fig1,8,openrouter,openai/gpt-5-mini,2026-03-15T09:58:59.965121,2026-03-15T09:59:18.758411,18.79329,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*x), ReLU(1*y)]","[ReLU(1*x), ReLU(1*y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",3956,
HarrisLalNoriRajamaniSAS2010Fig1,9,openrouter,openai/gpt-5-mini,2026-03-15T09:59:23.217812,2026-03-15T10:00:04.729993,41.512181,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",5565,
HarrisLalNoriRajamaniSAS2010Fig1,10,openrouter,openai/gpt-5-mini,2026-03-15T10:00:09.361541,2026-03-15T10:00:29.215036,19.853495,"vars=['a', 'x', 'y', 'k', 'b', 'c', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""x"": 0,
  ""y"": 0,
  ""k"": 2
}",3579,
HarrisLalNoriRajamaniSAS2010Fig3,1,openrouter,openai/gpt-5-mini,2026-03-15T10:00:33.830198,2026-03-15T10:00:41.162632,7.332434,"vars=['x', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1798,
HeizmannHoenickeLeikePodelskiATVA2013Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:00:45.306515,2026-03-15T10:01:01.625539,16.319024,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(23 - y), ReLU(x)]","[ReLU(23 - y), ReLU(x)]",YES,,2326,
HeizmannHoenickeLeikePodelskiATVA2013Fig4,1,openrouter,openai/gpt-5-mini,2026-03-15T10:01:05.017783,2026-03-15T10:01:15.599487,10.581704,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - 22)],[ReLU(x - 22)],YES,,2266,
HeizmannHoenickeLeikePodelskiATVA2013Fig5,1,openrouter,openai/gpt-5-mini,2026-03-15T10:01:19.153038,2026-03-15T10:01:36.015846,16.862808,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],YES,,2325,
HeizmannHoenickeLeikePodelskiATVA2013Fig6,1,openrouter,openai/gpt-5-mini,2026-03-15T10:01:39.323334,2026-03-15T10:02:10.032541,30.709207,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - z), ReLU(x + 1)]","[ReLU(y - z), ReLU(x + 1)]",YES,,3523,
KroeningSharyginaTsitovichWintersteigerCAV2010Ex,1,openrouter,openai/gpt-5-mini,2026-03-15T10:02:13.711465,2026-03-15T10:02:25.719467,12.008002,"vars=['i', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(-1*i + 255)],[ReLU(-1*i + 255)],YES,,2091,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:02:29.291097,2026-03-15T10:03:56.247211,86.956114,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(255 - x)],[ReLU(255 - x)],NO,"{
  ""x"": 1
}",7848,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T10:04:01.603598,2026-03-15T10:06:29.376659,147.773061,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(256 - x) - ReLU(255 - x), ReLU(255 - x) - ReLU(254 - x), ReLU(254 - x)]","[ReLU(256 - x) - ReLU(255 - x), ReLU(255 - x) - ReLU(254 - x), ReLU(254 - x)]",NO,"{
  ""x"": 253
}",11733,
KroeningSharyginaTsitovichWintersteigerCAV2010Fig1,3,openrouter,openai/gpt-5-mini,2026-03-15T10:06:32.588389,2026-03-15T10:08:04.457347,91.868958,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,7838,
LarrazOliverasRodriguezCarbonellRubioFMCAD2013Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:08:04.481560,2026-03-15T10:10:44.000928,159.519368,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(z + 1000000000), ReLU(x + z + 1000000000)]","[ReLU(z + 1000000000), ReLU(x + z + 1000000000)]",YES,,12303,
LeikeHeizmannTACAS2014Ex1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:10:49.427996,2026-03-15T10:10:56.043919,6.615923,"vars=['q', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(q)],[ReLU(q)],YES,,1901,
LeikeHeizmannTACAS2014Ex9,1,openrouter,openai/gpt-5-mini,2026-03-15T10:10:59.815279,2026-03-15T10:11:11.483586,11.668307,"vars=['p', 'q'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(p + q)],[ReLU(p + q)],YES,,2064,
LeikeHeizmannWST2014Ex9,1,openrouter,openai/gpt-5-mini,2026-03-15T10:11:15.341357,2026-03-15T10:11:29.782383,14.441026,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x)]","[ReLU(x - 1), ReLU(x)]",YES,,2429,
PodelskiRybalchenkoLICS2004Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:11:33.439289,2026-03-15T10:11:52.785862,19.346573,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0,
  ""y"": 0
}",2500,
PodelskiRybalchenkoLICS2004Fig1,2,openrouter,openai/gpt-5-mini,2026-03-15T10:11:56.346328,2026-03-15T10:12:15.961874,19.615546,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1)],[ReLU(1*x + 1)],NO,"{
  ""x"": 0,
  ""y"": 0
}",2987,
PodelskiRybalchenkoLICS2004Fig1,3,openrouter,openai/gpt-5-mini,2026-03-15T10:12:19.668948,2026-03-15T10:12:38.370905,18.701957,"vars=['x'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x - y)]","[ReLU(x), ReLU(x - y)]",YES,,3102,
PodelskiRybalchenkoTACAS2011Fig1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:12:42.161606,2026-03-15T10:12:55.468417,13.306811,"vars=['y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(y + 1)]","[ReLU(y), ReLU(y + 1)]",YES,,2509,
PodelskiRybalchenkoTACAS2011Fig2,1,openrouter,openai/gpt-5-mini,2026-03-15T10:12:58.625423,2026-03-15T10:13:39.763968,41.138545,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(x - y)]","[ReLU(x + 1), ReLU(x - y)]",YES,,4803,
PodelskiRybalchenkoTACAS2011Fig4,1,openrouter,openai/gpt-5-mini,2026-03-15T10:13:43.770335,2026-03-15T10:13:56.556465,12.78613,"vars=['x', 'y', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",YES,,2190,
UrbanWST2013Fig2modified1000,1,openrouter,openai/gpt-5-mini,2026-03-15T10:14:02.110547,2026-03-15T10:14:22.794049,20.683502,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - x), ReLU(y - 1)]","[ReLU(10 - x), ReLU(y - 1)]",YES,,2646,
UrbanWST2013Fig2,1,openrouter,openai/gpt-5-mini,2026-03-15T10:14:26.703432,2026-03-15T10:14:50.019859,23.316427,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - x), ReLU(y - 1)]","[ReLU(10 - x), ReLU(y - 1)]",YES,,2921,
UrbanMineESOP2014Fig3,1,openrouter,openai/gpt-5-mini,2026-03-15T10:14:53.956456,2026-03-15T10:16:11.920080,77.963624,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(-x), ReLU(y - 1)]","[ReLU(x), ReLU(-x), ReLU(y - 1)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 1,
  ""x"": 0,
  ""y"": 0
}",8025,
UrbanMineESOP2014Fig3,2,openrouter,openai/gpt-5-mini,2026-03-15T10:16:16.595392,2026-03-15T10:16:45.984870,29.389478,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",4246,
UrbanMineESOP2014Fig3,3,openrouter,openai/gpt-5-mini,2026-03-15T10:16:50.106089,2026-03-15T10:17:57.988753,67.882664,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",7409,
UrbanMineESOP2014Fig3,4,openrouter,openai/gpt-5-mini,2026-03-15T10:18:01.906106,2026-03-15T10:19:33.543833,91.637727,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x)+ReLU(-x),ReLU(y)]","[ReLU(x)+ReLU(-x),ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",8602,
UrbanMineESOP2014Fig3,5,openrouter,openai/gpt-5-mini,2026-03-15T10:19:37.372823,2026-03-15T10:20:05.421432,28.048609,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",4078,
UrbanMineESOP2014Fig3,6,openrouter,openai/gpt-5-mini,2026-03-15T10:20:09.450600,2026-03-15T10:21:35.507899,86.057299,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x)+ReLU(-1*x), ReLU(y)]","[ReLU(x)+ReLU(-1*x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",7802,
UrbanMineESOP2014Fig3,7,openrouter,openai/gpt-5-mini,2026-03-15T10:21:39.500892,2026-03-15T10:24:09.700636,150.199744,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - b), ReLU(-x), ReLU(x)]","[ReLU(y - b), ReLU(-x), ReLU(x)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 0,
  ""x"": 0,
  ""y"": 0
}",13283,
UrbanMineESOP2014Fig3,8,openrouter,openai/gpt-5-mini,2026-03-15T10:24:13.614781,2026-03-15T10:26:24.981593,131.366812,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - b), ReLU(-x), ReLU(x) + ReLU(y)]","[ReLU(y - b), ReLU(-x), ReLU(x) + ReLU(y)]",NO,"{
  ""a"": 1,
  ""b"": 2,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",12183,
UrbanMineESOP2014Fig3,9,openrouter,openai/gpt-5-mini,2026-03-15T10:26:32.156777,2026-03-15T10:28:02.962782,90.806005,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x)+ReLU(-x), ReLU(y)]","[ReLU(x)+ReLU(-x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",8615,
UrbanMineESOP2014Fig3,10,openrouter,openai/gpt-5-mini,2026-03-15T10:28:08.200975,2026-03-15T10:29:38.001939,89.800964,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - b), ReLU(x) + ReLU(-x) + ReLU(y)]","[ReLU(y - b), ReLU(x) + ReLU(-x) + ReLU(y)]",NO,"{
  ""a"": 1,
  ""b"": 2,
  ""c"": 0,
  ""d"": 1,
  ""x"": 0,
  ""y"": 0
}",9105,
aviad,1,openrouter,openai/gpt-5-mini,2026-03-15T10:29:43.004771,2026-03-15T10:29:55.401912,12.397141,"vars=['a', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(a - 1)],[ReLU(a - 1)],YES,,1978,
genady,1,openrouter,openai/gpt-5-mini,2026-03-15T10:29:59.246299,2026-03-15T10:30:17.999121,18.752822,"vars=['i'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(i - j)],[ReLU(i - j)],YES,,2527,
B2Nested1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:30:21.317953,2026-03-15T10:31:29.956763,68.63881,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*y+1), ReLU(1*x+1)]","[ReLU(1*y+1), ReLU(1*x+1)]",YES,,6403,
B4BitCounterPointer,1,openrouter,openai/gpt-5-mini,2026-03-15T10:31:35.295073,2026-03-15T10:32:20.797454,45.502381,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(8 - (a + 2*b + 4*c))]","[ReLU(1 - d), ReLU(8 - (a + 2*b + 4*c))]",NO,"{
  ""x"": 0,
  ""y"": 0
}",4725,
B4BitCounterPointer,2,openrouter,openai/gpt-5-mini,2026-03-15T10:32:24.310307,2026-03-15T10:32:56.628844,32.318537,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(7 - 4*c - 2*b - 1*a)],[ReLU(7 - 4*c - 2*b - 1*a)],NO,"{
  ""x"": 0,
  ""y"": 0
}",4101,
B4BitCounterPointer,3,openrouter,openai/gpt-5-mini,2026-03-15T10:33:00.285498,2026-03-15T10:33:26.224936,25.939438,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c)]","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3910,
B4BitCounterPointer,4,openrouter,openai/gpt-5-mini,2026-03-15T10:33:29.688492,2026-03-15T10:33:55.360455,25.671963,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - (4*c + 2*b + a))]","[ReLU(1 - d), ReLU(7 - (4*c + 2*b + a))]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3822,
B4BitCounterPointer,5,openrouter,openai/gpt-5-mini,2026-03-15T10:33:59.889366,2026-03-15T10:34:31.355998,31.466632,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c - 8*d)]","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c - 8*d)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3888,
B4BitCounterPointer,6,openrouter,openai/gpt-5-mini,2026-03-15T10:34:34.998549,2026-03-15T10:34:52.716714,17.718165,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3105,
B4BitCounterPointer,7,openrouter,openai/gpt-5-mini,2026-03-15T10:34:56.248142,2026-03-15T10:35:21.315869,25.067727,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - 1*a - 2*b - 4*c)],[ReLU(8 - 1*a - 2*b - 4*c)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3356,
B4BitCounterPointer,8,openrouter,openai/gpt-5-mini,2026-03-15T10:35:24.784953,2026-03-15T10:35:52.505616,27.720663,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(7 - a - 2*b - 4*c)],[ReLU(7 - a - 2*b - 4*c)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3951,
B4BitCounterPointer,9,openrouter,openai/gpt-5-mini,2026-03-15T10:35:56.189440,2026-03-15T10:36:22.745460,26.55602,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(8 - (4*c + 2*b + a))]","[ReLU(1 - d), ReLU(8 - (4*c + 2*b + a))]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3620,
B4BitCounterPointer,10,openrouter,openai/gpt-5-mini,2026-03-15T10:36:26.226310,2026-03-15T10:36:39.612260,13.38595,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(7 - 4*c - 2*b - a)],[ReLU(7 - 4*c - 2*b - a)],NO,"{
  ""x"": 0,
  ""y"": 0
}",2931,
B4NestedWith3Variables1,1,openrouter,openai/gpt-5-mini,2026-03-15T10:36:43.099218,2026-03-15T10:37:45.975565,62.876347,"vars=['q', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - 1*a - 2*b)],[ReLU(10*q - 1*a - 2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",5662,
B4NestedWith3Variables1,2,openrouter,openai/gpt-5-mini,2026-03-15T10:37:49.314922,2026-03-15T10:38:46.952205,57.637283,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-q), ReLU(524287 - a) + ReLU(524287 + a) + ReLU(524287 - b) + ReLU(524287 + b)]","[ReLU(-q), ReLU(524287 - a) + ReLU(524287 + a) + ReLU(524287 - b) + ReLU(524287 + b)]",NO,"{
  ""q"": 0,
  ""a"": 0,
  ""b"": 0
}",6525,
B4NestedWith3Variables1,3,openrouter,openai/gpt-5-mini,2026-03-15T10:38:50.377796,2026-03-15T10:39:47.938884,57.561088,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(524287 - a) + ReLU(524287 + a) + ReLU(524287 - b) + ReLU(524287 + b), ReLU(q)]","[ReLU(524287 - a) + ReLU(524287 + a) + ReLU(524287 - b) + ReLU(524287 + b), ReLU(q)]",NO,"{
  ""q"": 0,
  ""a"": 0,
  ""b"": 0
}",5579,
B4NestedWith3Variables1,4,openrouter,openai/gpt-5-mini,2026-03-15T10:39:51.790983,2026-03-15T10:40:47.420947,55.629964,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - 1*a - 2*b)],[ReLU(10*q - 1*a - 2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",6319,
B4NestedWith3Variables1,5,openrouter,openai/gpt-5-mini,2026-03-15T10:40:50.979474,2026-03-15T10:42:03.273698,72.294224,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*q - a - 2*b), ReLU(q - a)]","[ReLU(10*q - a - 2*b), ReLU(q - a)]",NO,"{
  ""q"": 8,
  ""a"": 44,
  ""b"": 20
}",7553,
B4NestedWith3Variables1,6,openrouter,openai/gpt-5-mini,2026-03-15T10:42:06.848664,2026-03-15T10:43:31.366165,84.517501,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*q - a - 2*b +9), ReLU(10*q - a - 2*b +8), ReLU(10*q - a - 2*b +7), ReLU(10*q - a - 2*b +6), ReLU(10*q - a - 2*b +5), ReLU(10*q - a - 2*b +4), ReLU(10*q - a - 2*b +3), ReLU(10*q - a - 2*b +2), ReLU(10*q - a - 2*b +1), ReLU(10*q - a - 2*b)]","[ReLU(10*q - a - 2*b +9), ReLU(10*q - a - 2*b +8), ReLU(10*q - a - 2*b +7), ReLU(10*q - a - 2*b +6), ReLU(10*q - a - 2*b +5), ReLU(10*q - a - 2*b +4), ReLU(10*q - a - 2*b +3), ReLU(10*q - a - 2*b +2), ReLU(10*q - a - 2*b +1), ReLU(10*q - a - 2*b)]",NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",8315,
B4NestedWith3Variables1,7,openrouter,openai/gpt-5-mini,2026-03-15T10:43:35.609845,2026-03-15T10:45:29.366275,113.75643,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*q - a - 2*b + 100), ReLU(10*q - a - 2*b + 99), ReLU(10*q - a - 2*b + 98), ReLU(10*q - a - 2*b + 97), ReLU(10*q - a - 2*b + 96), ReLU(10*q - a - 2*b + 95), ReLU(10*q - a - 2*b + 94), ReLU(10*q - a - 2*b + 93), ReLU(10*q - a - 2*b + 92), ReLU(10*q - a - 2*b + 91)]","[ReLU(10*q - a - 2*b + 100), ReLU(10*q - a - 2*b + 99), ReLU(10*q - a - 2*b + 98), ReLU(10*q - a - 2*b + 97), ReLU(10*q - a - 2*b + 96), ReLU(10*q - a - 2*b + 95), ReLU(10*q - a - 2*b + 94), ReLU(10*q - a - 2*b + 93), ReLU(10*q - a - 2*b + 92), ReLU(10*q - a - 2*b + 91)]",NO,"{
  ""q"": 1,
  ""a"": 48,
  ""b"": 36
}",11409,
B4NestedWith3Variables1,8,openrouter,openai/gpt-5-mini,2026-03-15T10:45:33.011948,2026-03-15T10:46:02.991544,29.979596,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - a - b + 1), ReLU(a - q)]","[ReLU(q - a - b + 1), ReLU(a - q)]",NO,"{
  ""q"": 5,
  ""a"": 4,
  ""b"": 3
}",4016,
B4NestedWith3Variables1,9,openrouter,openai/gpt-5-mini,2026-03-15T10:46:07.850819,2026-03-15T10:47:00.356211,52.505392,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - a - 3*b + 10), ReLU(-a) + ReLU(-b)]","[ReLU(q - a - 3*b + 10), ReLU(-a) + ReLU(-b)]",NO,"{
  ""q"": 1,
  ""a"": 9,
  ""b"": 1
}",5468,
B4NestedWith3Variables1,10,openrouter,openai/gpt-5-mini,2026-03-15T10:47:04.159404,2026-03-15T10:48:56.190637,112.031233,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - a - 2*b)],[ReLU(10*q - a - 2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",10619,
Bangalore2,1,openrouter,openai/gpt-5-mini,2026-03-15T10:49:00.871419,2026-03-15T10:49:28.488239,27.61682,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],YES,,2962,
Bangalorev4,1,openrouter,openai/gpt-5-mini,2026-03-15T10:49:32.132564,2026-03-15T10:49:43.539832,11.407268,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2072,
Benghazi,1,openrouter,openai/gpt-5-mini,2026-03-15T10:49:47.010504,2026-03-15T10:50:03.318616,16.308112,"vars=['x', 'e', 'o'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],NO,"{
  ""x"": 0
}",2412,
Benghazi,2,openrouter,openai/gpt-5-mini,2026-03-15T10:50:07.215444,2026-03-15T10:50:37.741466,30.526022,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3541,
Benghazi,3,openrouter,openai/gpt-5-mini,2026-03-15T10:50:41.508795,2026-03-15T10:51:01.629445,20.12065,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3051,
Benghazi,4,openrouter,openai/gpt-5-mini,2026-03-15T10:51:05.328409,2026-03-15T10:51:24.577439,19.24903,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3090,
